https://twitter.com/SimonWoods78/status/1760630774032924740,
https://twitter.com/SimonWoods78/status/1760630774032924740,Rachel Green peen.
https://twitter.com/SimonWoods78/status/1760630774032924740,BORKKKKKKKK
https://twitter.com/SimonWoods78/status/1760630774032924740,
https://twitter.com/RCBTweets/status/1760959790841467160,"Sophie is a gem player,"
https://twitter.com/RCBTweets/status/1760959790841467160,Dil
https://twitter.com/RCBTweets/status/1760959790841467160,Love 
https://twitter.com/RCBTweets/status/1760959790841467160,Where is Perry 
https://twitter.com/RCBTweets/status/1760959790841467160,Nice work 
https://twitter.com/RCBTweets/status/1760959790841467160,इमोशनल
https://twitter.com/RCBTweets/status/1760959790841467160,RCB FOREVER 
https://twitter.com/RCBTweets/status/1760959790841467160,Choker
https://twitter.com/RCBTweets/status/1760959790841467160,Your media team is awful. Hire better people to prepare funny questions
https://twitter.com/RCBTweets/status/1760959790841467160,This is lovely 
https://twitter.com/RCBTweets/status/1760959790841467160,Just a Clown  trophy less irrelevant franchise
https://twitter.com/RCBTweets/status/1760959790841467160,
https://twitter.com/RCBTweets/status/1760959790841467160,Love
https://twitter.com/htshowbiz/status/1761036349795082670,"Crew first look posters: Kareena Kapoor, Tabu, Kriti Sanon are ready to steal, fake and risk it all"
https://twitter.com/htshowbiz/status/1761036349795082670,John Cena reveals his agency advised him not to do Barbie cameo: ‘This is beneath you’
https://twitter.com/NBCNews/status/1760994234822275400,"A Cleveland woman has pleaded guilty to the aggravated murder of the toddler she left alone for more than a week while she went on vacation, prosecutors say."
https://twitter.com/NBCNews/status/1760994234822275400,Really makes you wander if this is vaxxine related
https://twitter.com/NBCNews/status/1760994234822275400,And all she might lose is her liberty? The full weight of the law sometimes seems so little. :–(
https://twitter.com/NBCNews/status/1760994234822275400,Plz left her alone in the prison cell for a week without food and water
https://twitter.com/NBCNews/status/1760994234822275400,I am out of here . That did it .
https://twitter.com/NBCNews/status/1760994234822275400,Give her a lifetime vacation in prison.
https://twitter.com/NBCNews/status/1760994234822275400,This is terrible
https://twitter.com/NBCNews/status/1760994234822275400,How could you do that. What happened to Humanity in our world today?
https://twitter.com/NBCNews/status/1760994234822275400,So so sad
https://twitter.com/CNNPolitics/status/1760867821834092650,"Donald Trump's lawyers seek to dismiss the Mar-a-Lago classified documents case, citing in part presidential immunity. https://cnn.com/2024/02/22/politics/trump-moves-dismiss-classified-documents-case/index.html?Date=20240223&Profile=CNN+Politics&utm_content=1708658578&utm_medium=social&utm_source=twitter…"
https://twitter.com/CNNPolitics/status/1760867821834092650,Also political selective prosecution should be used since the Alzheimers patient in the Whitehorse prosecuting him was doing the same thing 
https://twitter.com/CNNPolitics/status/1760867821834092650,"As they should, the election interference going on in this country is at the same level Putin has used for decades."
https://twitter.com/CNNPolitics/status/1760867821834092650,"Former President steals classified information from the White House, probably sold some of it, and claims presidential immunity. Which is basically like trying to punt a ball from the 50 yard line in a hurricane."
https://twitter.com/CNNPolitics/status/1760867821834092650,Good luck
link,comments
https://twitter.com/elonmusk/status/1760803376466653579,"Then he called his Mommy, drank a whole case of soy milk & bing-watched Rachel Maddow"
https://twitter.com/elonmusk/status/1760803376466653579,"I’m exaggerating, of course, but the tragic part is that it is directionally correct. 

Also, I’m not picking on some rando. This nut is a big part of why Google’s AI is so racist & sexist."
https://twitter.com/elonmusk/status/1760803376466653579,"Sad thing is...

You're probably at about a 35% chance to be right about one of those activities."
https://twitter.com/elonmusk/status/1760803376466653579,Yup
https://twitter.com/elonmusk/status/1760803376466653579,that guy was a forbes 30 under 30
https://twitter.com/elonmusk/status/1760803376466653579,I can’t even tell if you’re joking 
https://twitter.com/elonmusk/status/1760803376466653579,"Trump's Own Cabinet Members - People He Hired - Have Repeatedly Warned the American Public That Trump is POISON to Our Nation

""He is more dangerous than anyone can imagine."" Gen. James Mattis, Trump's former Defense Sec.

Trump ""has no idea what America stands for"" and ""has…"
https://twitter.com/elonmusk/status/1760803376466653579,"For those wondering, Jack Krawczyk is Google Gemini AI’s product lead. He’s a flaming liberal and total douchenozzle."
https://twitter.com/AJEnglish/status/1761006087971500216,"इस इंसान से चेहरे को देख कर मुझे मासूम फ्लिस्तीनि बच्चों की याद आती है, आखिर इस इंसान का उन मासूम फ्लिस्तीनी बच्चों ने क्या बिगाड़ा था।"
https://twitter.com/AJEnglish/status/1761006087971500216,Bcz thoes lawyers knows what a genocide is!! Olaf is a zionist family
https://twitter.com/AJEnglish/status/1761006087971500216,"Is this really pathetic, gutless or both?? Countries are taking others to court for War Crimes, Genocide etc etc! 

Crimes against Jews were apparently discounted early in WW2 then we learnt the truth!

2023/24 Crimes against Palestinians are being watched by many but ignored! "
https://twitter.com/AJEnglish/status/1761006087971500216,Those who applauded for evil - sadist Netanyahu and his evil regime in the US/UK-EU are evils
https://twitter.com/AJEnglish/status/1761006087971500216,"Genocide in Gaza Explained 

Debunking Israeli falsehoods surrounding the #Gaza #Genocide and events of October 7th with unwavering truth and clarity"
https://twitter.com/AJEnglish/status/1761006087971500216,"As the War nears its end,there was talk of a Palestinian delegation of leaders from Gaza were invited in the EU &UK for talks but that it was canceled upon strong objections from Israel’s crybabies that hadn’t been consulted

New meetings are expected to be arranged soon
#AYYTP"
https://twitter.com/AJEnglish/status/1761006087971500216,
https://twitter.com/crazyclips_/status/1760771444022419692,"Look, what I can do.."
https://twitter.com/crazyclips_/status/1760771444022419692,Bulldog plays seesaw on hammock in the rain
https://twitter.com/crazyclips_/status/1760771444022419692,"If they had this at my gym, I’d be there every day "
https://twitter.com/crazyclips_/status/1760771444022419692,late but finally he saved that poor soul 
https://twitter.com/crazyclips_/status/1760771444022419692,Respect
https://twitter.com/crazyclips_/status/1760771444022419692,Incredible talent 
https://twitter.com/crazyclips_/status/1760771444022419692,That's wonderful 
https://twitter.com/elonmusk/status/1760803376466653579,"Then he called his Mommy, drank a whole case of soy milk & bing-watched Rachel Maddow"
https://twitter.com/elonmusk/status/1760803376466653579,"I’m exaggerating, of course, but the tragic part is that it is directionally correct. 

Also, I’m not picking on some rando. This nut is a big part of why Google’s AI is so racist & sexist."
https://twitter.com/elonmusk/status/1760803376466653579,"Sad thing is...

You're probably at about a 35% chance to be right about one of those activities."
https://twitter.com/elonmusk/status/1760803376466653579,Yup
https://twitter.com/elonmusk/status/1760803376466653579,that guy was a forbes 30 under 30
https://twitter.com/elonmusk/status/1760803376466653579,I can’t even tell if you’re joking 
https://twitter.com/elonmusk/status/1760803376466653579,"Trump's Own Cabinet Members - People He Hired - Have Repeatedly Warned the American Public That Trump is POISON to Our Nation

""He is more dangerous than anyone can imagine."" Gen. James Mattis, Trump's former Defense Sec.

Trump ""has no idea what America stands for"" and ""has…"
https://twitter.com/elonmusk/status/1760803376466653579,"For those wondering, Jack Krawczyk is Google Gemini AI’s product lead. He’s a flaming liberal and total douchenozzle."
https://twitter.com/timesofindia/status/1760914889227350116,"Why only #McDonald's ?

Almost restaurants on #Zomato #swiggy are using third rated substitutes for Oil & Cheese, why not them ?

Infact, have read that Namkeen manufacturers too use, already used oil by companies like Lays."
https://twitter.com/timesofindia/status/1760914889227350116,"@foodpharmer2
 .. please do a video educating people about these practices done by fast food joints ..."
https://twitter.com/timesofindia/status/1760914889227350116,"@dominos_india
 not long for u to get caught like this. In the name of cheese u add some crap. God knows what is it."
https://twitter.com/timesofindia/status/1760914889227350116,Like McDonalds isn't already unhealthy enough
https://twitter.com/timesofindia/status/1760914889227350116,Nikalo inko India se!
https://twitter.com/timesofindia/status/1760914889227350116,Kamse kaam thela Wale samne..real cheese use karte hai
https://twitter.com/timesofindia/status/1760914889227350116,Finally some actions by the FDAs.
https://twitter.com/timesofindia/status/1760914889227350116,It's a global brand company.we should really not be eating any of this garbage anyway... Its an serious issue but these unhealthy foods are also extremely unhelpful to health and longevity. #McDonalds
https://twitter.com/timesofindia/status/1760914889227350116,Just a while back I got this huge cheese slice almost the size of the patty 
https://twitter.com/timesofindia/status/1760914889227350116,"Why Brands are bothered by Govt. for their violations nearing elections. PM CARES , E BOND or CHANDA/PARCHI ? For the rest of the 4.5 years there is no such crackdown.... are the food and other products safe to consume for the rest of the times ?"
https://twitter.com/timesofindia/status/1760914889227350116,Ban this unhealthy brand McDonald's
https://twitter.com/timesofindia/status/1760914889227350116,"WTH is this 
@McDonalds"
https://twitter.com/timesofindia/status/1760914889227350116,"McDonald’s is literally the go to burger brand for so many people. Shocking they would do this! 
@mcdonaldsindia"
https://twitter.com/timesofindia/status/1760914889227350116,"Hi, We want to assure you that we use real, milk-based, quality cheese in products. Our team is actively engaged with authorities on this front. Our promise of ingredient transparency and commitment to serving delectable, high-quality meals remains unchanged."
https://twitter.com/timesofindia/status/1760914889227350116,Boycott mcd free palestine 
https://twitter.com/timesofindia/status/1760914889227350116,Pathetic! These foreign companies running businesses in India all need to be scrutinised by the FDA
https://twitter.com/timesofindia/status/1760914889227350116,"Ye Madharsut India mein aake hi fraud karna seekh jaate Hain. US , UK mein Lavre log barabar rehte Hain"
https://twitter.com/timesofindia/status/1760914889227350116,"The Maharashtra FDA has cracked down on fast food giant #McDonald's, slamming them for a cheesy deception -- using substitutes in burgers and nuggets instead of real cheese.

Read: http://toi.in/xDzK0b/a24gk"
https://twitter.com/elonmusk/status/1760803376466653579,"Then he called his Mommy, drank a whole case of soy milk & bing-watched Rachel Maddow"
https://twitter.com/elonmusk/status/1760803376466653579,"I’m exaggerating, of course, but the tragic part is that it is directionally correct. 

Also, I’m not picking on some rando. This nut is a big part of why Google’s AI is so racist & sexist."
https://twitter.com/elonmusk/status/1760803376466653579,"Sad thing is...

You're probably at about a 35% chance to be right about one of those activities."
https://twitter.com/elonmusk/status/1760803376466653579,Yup
https://twitter.com/elonmusk/status/1760803376466653579,that guy was a forbes 30 under 30
https://twitter.com/elonmusk/status/1760803376466653579,I can’t even tell if you’re joking 
https://twitter.com/elonmusk/status/1760803376466653579,"Trump's Own Cabinet Members - People He Hired - Have Repeatedly Warned the American Public That Trump is POISON to Our Nation

""He is more dangerous than anyone can imagine."" Gen. James Mattis, Trump's former Defense Sec.

Trump ""has no idea what America stands for"" and ""has…"
https://twitter.com/elonmusk/status/1760803376466653579,"For those wondering, Jack Krawczyk is Google Gemini AI’s product lead. He’s a flaming liberal and total douchenozzle."
https://twitter.com/AJEnglish/status/1761006087971500216,A group of German lawyers sue politicians including Chancellor Olaf Scholz over ‘complicity’ in Israel's war on Gaza https://aje.io/o7cbi2
https://twitter.com/AJEnglish/status/1761006087971500216,Good
https://twitter.com/AJEnglish/status/1761006087971500216,"South Africa is also planning to prosecute its citizens who have participated in that conflict as members of the Isreal Defense Forces. Live is increasingly becoming ""hell"" for these war criminals."
https://twitter.com/AJEnglish/status/1761006087971500216,
https://twitter.com/AJEnglish/status/1761006087971500216,Germany still over-apologising for something that happened in the early 1940’s.  no need.
https://twitter.com/AJEnglish/status/1761006087971500216,Take a look at the handshake and you'll know what's going on
https://twitter.com/AJEnglish/status/1761006087971500216,Germans will always support the state of Israel. Nobody can change this after what happened during WW2
https://twitter.com/AJEnglish/status/1761006087971500216,at last! what we are seeing from German leadership ( Greens included) makes me wonder on what basis is EU standing…
https://twitter.com/AJEnglish/status/1761006087971500216,About time!!!!
https://twitter.com/AJEnglish/status/1761006087971500216,As they should!
https://twitter.com/AJEnglish/status/1761006087971500216,"Germany always wrong side of the history 
Now supporting #GazaGenocide"
https://twitter.com/timesofindia/status/1760914889227350116,"Why only #McDonald's ?

Almost restaurants on #Zomato #swiggy are using third rated substitutes for Oil & Cheese, why not them ?

Infact, have read that Namkeen manufacturers too use, already used oil by companies like Lays."
https://twitter.com/timesofindia/status/1760914889227350116,Is Jio coming with any JioDonalds ???? Free veg burger for a month 
https://twitter.com/timesofindia/status/1760914889227350116,"@foodpharmer2
 .. please do a video educating people about these practices done by fast food joints ..."
https://twitter.com/timesofindia/status/1760914889227350116,"@dominos_india
 not long for u to get caught like this. In the name of cheese u add some crap. God knows what is it."
https://twitter.com/timesofindia/status/1760914889227350116,Like McDonalds isn't already unhealthy enough
https://twitter.com/timesofindia/status/1760914889227350116,Nikalo inko India se!
https://twitter.com/timesofindia/status/1760914889227350116,Kamse kaam thela Wale samne..real cheese use karte hai
https://twitter.com/timesofindia/status/1760914889227350116,Finally some actions by the FDAs.
https://twitter.com/timesofindia/status/1760914889227350116,It's a global brand company.we should really not be eating any of this garbage anyway... Its an serious issue but these unhealthy foods are also extremely unhelpful to health and longevity. #McDonalds
https://twitter.com/timesofindia/status/1760914889227350116,Just a while back I got this huge cheese slice almost the size of the patty 
https://twitter.com/timesofindia/status/1760914889227350116,"Why Brands are bothered by Govt. for their violations nearing elections. PM CARES , E BOND or CHANDA/PARCHI ? For the rest of the 4.5 years there is no such crackdown.... are the food and other products safe to consume for the rest of the times ?"
https://twitter.com/timesofindia/status/1760914889227350116,Ban this unhealthy brand McDonald's
https://twitter.com/timesofindia/status/1760914889227350116,"WTH is this 
@McDonalds"
https://twitter.com/timesofindia/status/1760914889227350116,"McDonald’s is literally the go to burger brand for so many people. Shocking they would do this! 
@mcdonaldsindia"
https://twitter.com/timesofindia/status/1760914889227350116,"Hi, We want to assure you that we use real, milk-based, quality cheese in products. Our team is actively engaged with authorities on this front. Our promise of ingredient transparency and commitment to serving delectable, high-quality meals remains unchanged."
https://twitter.com/timesofindia/status/1760914889227350116,Boycott mcd free palestine 
https://twitter.com/timesofindia/status/1760914889227350116,Pathetic! These foreign companies running businesses in India all need to be scrutinised by the FDA
https://twitter.com/timesofindia/status/1760914889227350116,"Ye Madharsut India mein aake hi fraud karna seekh jaate Hain. US , UK mein Lavre log barabar rehte Hain"
https://twitter.com/timesofindia/status/1760914889227350116,"The Maharashtra FDA has cracked down on fast food giant #McDonald's, slamming them for a cheesy deception -- using substitutes in burgers and nuggets instead of real cheese.

Read: http://toi.in/xDzK0b/a24gk"
https://twitter.com/POTUS/status/1760812355204592101,"I won't mince words.
 
The overwhelming majority of Palestinians are not Hamas. And Hamas does not represent the Palestinian people.
 
In fact, they're also suffering as a result of Hamas' terrorism. We need to be clear-eyed about that reality."
https://twitter.com/POTUS/status/1760812355204592101,"Israel is bombing Gaza with U.S.-made bombs. Let’s be clear-eyed about that. It’s genocide.

Ceasefire now."
https://twitter.com/POTUS/status/1760812355204592101,"Anyone who watches 30 seconds of any of your speeches knows that you do, in fact, mince words."
https://twitter.com/POTUS/status/1760812355204592101,Says the man that just vetoed another humanitarian ceasefire. How many is that now?
https://twitter.com/POTUS/status/1760812355204592101,"You don’t mince words. You mince children’s bodies.

You turn Palestinian children into amputees or bags of body parts carried by sobbing parents.

You fund the mass murder of children. You do it with US taxpayer money: against the will of this country and of the world."
https://twitter.com/POTUS/status/1760812355204592101,You won’t mince words because your handlers wrote this for you
https://twitter.com/POTUS/status/1760812355204592101,"After October 7, over 75% of Palestinians polled said they support Hamas and the October 7 attack on Israel.

Two months into the war, 72% of Palestinians said they still support the Hamas attacks on Israel on October 7.

https://pcpsr.org/sites/default/files/Poll%2090%20English%20press%20release%2013%20Dec%202023%20Final%20New.pdf…"
https://twitter.com/POTUS/status/1760812355204592101,"75% of Palestinians in Gaza and the West Bank support Hamas and the October 7 atrocities.

Palestinian civilians overwhelmingly support Hamas’ attacks on Israel that killed over 1,400, including children and babies, and which resulted in 240 hostages taken, including children and…"
https://twitter.com/POTUS/status/1760812355204592101,Mince words? Bro you can’t even complete a sentence. You MASH WORDS.
https://twitter.com/POTUS/status/1760812355204592101,Why are you still arming Israel then?
https://twitter.com/POTUS/status/1760812355204592101,"You are enabling genocide, 
@POTUS
."
https://twitter.com/POTUS/status/1760812355204592101,The majority of Palestinians voted for Hamas to lead them and the majority still support them.
https://twitter.com/AJEnglish/status/1761006087971500216,A group of German lawyers sue politicians including Chancellor Olaf Scholz over ‘complicity’ in Israel's war on Gaza https://aje.io/o7cbi2
https://twitter.com/AJEnglish/status/1761006087971500216,Germans will always support the state of Israel. Nobody can change this after what happened during WW2
https://twitter.com/AJEnglish/status/1761006087971500216,Good
https://twitter.com/AJEnglish/status/1761006087971500216,"South Africa is also planning to prosecute its citizens who have participated in that conflict as members of the Isreal Defense Forces. Live is increasingly becoming ""hell"" for these war criminals."
https://twitter.com/AJEnglish/status/1761006087971500216,
https://twitter.com/AJEnglish/status/1761006087971500216,Germany still over-apologising for something that happened in the early 1940’s.  no need.
https://twitter.com/AJEnglish/status/1761006087971500216,Take a look at the handshake and you'll know what's going on
https://twitter.com/AJEnglish/status/1761006087971500216,Good news of the day !!
https://twitter.com/AJEnglish/status/1761006087971500216,at last! what we are seeing from German leadership ( Greens included) makes me wonder on what basis is EU standing…
https://twitter.com/AJEnglish/status/1761006087971500216,About time!!!!
https://twitter.com/AJEnglish/status/1761006087971500216,As they should!
https://twitter.com/crazyclips_/status/1760771444022419692,"Two groups of penguins pass each other, stopping briefly to exchange information. This is so cute "
https://twitter.com/crazyclips_/status/1760771444022419692,On tv screen sometime 
https://twitter.com/crazyclips_/status/1760771444022419692,Brothers 
https://twitter.com/crazyclips_/status/1760771444022419692,"Look, what I can do.."
https://twitter.com/crazyclips_/status/1760771444022419692,Bulldog plays seesaw on hammock in the rain
https://twitter.com/crazyclips_/status/1760771444022419692,"If they had this at my gym, I’d be there every day "
https://twitter.com/crazyclips_/status/1760771444022419692,late but finally he saved that poor soul 
https://twitter.com/crazyclips_/status/1760771444022419692,That's wonderful 
https://twitter.com/ecomEddie/status/1760653751520555324,"Taking action increases your odds of success. That’s why you must be ruthless in creating the future that you want.

Be the architect of your fate."
https://twitter.com/ecomEddie/status/1760653751520555324,"If you got something from this...

1. Follow 
@ecomEddie
 for more
2. Repost this"
https://twitter.com/ecomEddie/status/1760653751520555324,"I’m 33. 

When I was young, I wasted years drinking, smoking, and being a degenerate.

Then I discovered Naval Ravikant and he changed my life forever.

Here are 20 teachings from the wisest person of this century (that will change your life too):"
https://twitter.com/ecomEddie/status/1760653751520555324,"Absolutely resonates. Learning from Naval Ravikant's wisdom has been a game-changer, you did a great job with this thread brother"
https://twitter.com/ecomEddie/status/1760653751520555324,"Thrilled to see you resonate! Thanks for reading, I appreciate the kind words"
https://twitter.com/ecomEddie/status/1760653751520555324,Naval is a legend. I always come back to his book
https://twitter.com/ecomEddie/status/1760653751520555324,His book has so much to offer
https://twitter.com/ecomEddie/status/1760653751520555324,Finally there's a real photo of this guy.
https://twitter.com/ecomEddie/status/1760653751520555324,Haha
https://twitter.com/ecomEddie/status/1760653751520555324,"I was 35 when I read it changed my life, too!

Best ROI of a book imo."
https://twitter.com/ecomEddie/status/1760653751520555324,Agreed
https://twitter.com/ecomEddie/status/1760653751520555324,Naval is the king!
https://twitter.com/ecomEddie/status/1760653751520555324,Totally!
https://twitter.com/ecomEddie/status/1760653751520555324,That's a great summary
https://twitter.com/ecomEddie/status/1760653751520555324,Thank you! Glad you like it
https://twitter.com/ecomEddie/status/1760653751520555324,Everything about this is spot on except your opening line. 33 is still young my dude.
https://twitter.com/ecomEddie/status/1760653751520555324,
https://twitter.com/ecomEddie/status/1760653751520555324,Great Thread 
https://twitter.com/ecomEddie/status/1760653751520555324,Thanks!
https://twitter.com/ecomEddie/status/1760653751520555324,Thats a gold nugget thread eddie. Earned a follower
https://twitter.com/ecomEddie/status/1760653751520555324,"Thanks, Lasse! I appreciate that"
https://twitter.com/ecomEddie/status/1760653751520555324,He is legend.
https://twitter.com/ecomEddie/status/1760653751520555324,I agree!
https://twitter.com/ecomEddie/status/1760653751520555324,I love watching him.
https://twitter.com/ecomEddie/status/1760653751520555324,Me too!
https://twitter.com/ecomEddie/status/1760653751520555324,I came across Naval’s work and got inspired as well!
https://twitter.com/ecomEddie/status/1760653751520555324,Makes the two of us
https://twitter.com/ecomEddie/status/1760653751520555324,I love how he channels the Gita in a secular way.
https://twitter.com/ecomEddie/status/1760653751520555324,Me too! It's so inspiring
https://twitter.com/ecomEddie/status/1760653751520555324,"When you were young?
Man, you're young; only have lived one third of your life.
Great post though."
https://twitter.com/ecomEddie/status/1760653751520555324,Haha thanks 
https://twitter.com/ecomEddie/status/1760653751520555324,Lovely thread 
https://twitter.com/ecomEddie/status/1760653751520555324,Thanks!
https://twitter.com/AJEnglish/status/1761006087971500216,A group of German lawyers sue politicians including Chancellor Olaf Scholz over ‘complicity’ in Israel's war on Gaza https://aje.io/o7cbi2
https://twitter.com/AJEnglish/status/1761006087971500216,Germans will always support the state of Israel. Nobody can change this after what happened during WW2
https://twitter.com/AJEnglish/status/1761006087971500216,Good
https://twitter.com/AJEnglish/status/1761006087971500216,
https://twitter.com/AJEnglish/status/1761006087971500216,About time!!!!
https://twitter.com/AJEnglish/status/1761006087971500216,at last! what we are seeing from German leadership ( Greens included) makes me wonder on what basis is EU standing…
https://twitter.com/AJEnglish/status/1761006087971500216,As they should!
https://twitter.com/AJEnglish/status/1761006087971500216,"پنجاب اور وفاق میں ہارے ہوئے لوگوں کو مسندِ اقتدار پر بٹھایا جا رہاہے، 
ایک طرف تو یہ طاقتور حلقوں کے مفادات کی جنگ ہے جسے وہ کسی بھی صورت ہارنا نہیں چاہتے
جبکہ دوسری طرف یہ ضد اور انا بھی ہے، عوام کو ہر صورت مایوس کرنا ہے، انکو بتانا ہے کہ تمہاری حیثیت کیڑے مکوڑوں سے زیادہ نہیں"
https://twitter.com/AJEnglish/status/1761006087971500216,It's always interesting to see how legal actions play out in different countries. I hope the truth and justice prevail in this case.
https://twitter.com/AJEnglish/status/1761006087971500216,Bcz thoes lawyers knows what a genocide is!! Olaf is a zionist family
https://twitter.com/timesofindia/status/1760914889227350116,"Why only #McDonald's ?

Almost restaurants on #Zomato #swiggy are using third rated substitutes for Oil & Cheese, why not them ?

Infact, have read that Namkeen manufacturers too use, already used oil by companies like Lays."
https://twitter.com/timesofindia/status/1760914889227350116,Is Jio coming with any JioDonalds ???? Free veg burger for a month 
https://twitter.com/timesofindia/status/1760914889227350116,"@foodpharmer2
 .. please do a video educating people about these practices done by fast food joints ..."
https://twitter.com/timesofindia/status/1760914889227350116,"@dominos_india
 not long for u to get caught like this. In the name of cheese u add some crap. God knows what is it."
https://twitter.com/timesofindia/status/1760914889227350116,Nikalo inko India se!
https://twitter.com/timesofindia/status/1760914889227350116,Kamse kaam thela Wale samne..real cheese use karte hai
https://twitter.com/timesofindia/status/1760914889227350116,Finally some actions by the FDAs.
https://twitter.com/timesofindia/status/1760914889227350116,Like McDonalds isn't already unhealthy enough
https://twitter.com/timesofindia/status/1760914889227350116,It's a global brand company.we should really not be eating any of this garbage anyway... Its an serious issue but these unhealthy foods are also extremely unhelpful to health and longevity. #McDonalds
https://twitter.com/timesofindia/status/1760914889227350116,Just a while back I got this huge cheese slice almost the size of the patty 
https://twitter.com/timesofindia/status/1760914889227350116,"Why Brands are bothered by Govt. for their violations nearing elections. PM CARES , E BOND or CHANDA/PARCHI ? For the rest of the 4.5 years there is no such crackdown.... are the food and other products safe to consume for the rest of the times ?"
https://twitter.com/timesofindia/status/1760914889227350116,Ban this unhealthy brand McDonald's
https://twitter.com/timesofindia/status/1760914889227350116,"WTH is this 
@McDonalds"
https://twitter.com/timesofindia/status/1760914889227350116,Boycott mcd free palestine 
https://twitter.com/timesofindia/status/1760914889227350116,"McDonald’s is literally the go to burger brand for so many people. Shocking they would do this! 
@mcdonaldsindia"
https://twitter.com/timesofindia/status/1760914889227350116,"Hi, We want to assure you that we use real, milk-based, quality cheese in products. Our team is actively engaged with authorities on this front. Our promise of ingredient transparency and commitment to serving delectable, high-quality meals remains unchanged."
https://twitter.com/timesofindia/status/1760914889227350116,Pathetic! These foreign companies running businesses in India all need to be scrutinised by the FDA
https://twitter.com/timesofindia/status/1760914889227350116,"Ye Madharsut India mein aake hi fraud karna seekh jaate Hain. US , UK mein Lavre log barabar rehte Hain"
https://twitter.com/timesofindia/status/1760914889227350116,"The Maharashtra FDA has cracked down on fast food giant #McDonald's, slamming them for a cheesy deception -- using substitutes in burgers and nuggets instead of real cheese.

Read: http://toi.in/xDzK0b/a24gk"
https://twitter.com/crazyclips_/status/1760771444022419692,I missed the brutal beating.
https://twitter.com/crazyclips_/status/1760771444022419692,"When parents raise their children with values and respect, this doesn’t happen."
https://twitter.com/crazyclips_/status/1760771444022419692,That one time at Band Camp.....
https://twitter.com/crazyclips_/status/1760771444022419692,He is incredible! 
https://twitter.com/crazyclips_/status/1760771444022419692,"Two groups of penguins pass each other, stopping briefly to exchange information. This is so cute "
https://twitter.com/crazyclips_/status/1760771444022419692,These young kids really think they can take on a full grown man
https://twitter.com/crazyclips_/status/1760771444022419692,Brothers 
https://twitter.com/crazyclips_/status/1760771444022419692,"Look, what I can do.."
https://twitter.com/crazyclips_/status/1760771444022419692,Bulldog plays seesaw on hammock in the rain
https://twitter.com/crazyclips_/status/1760771444022419692,"If they had this at my gym, I’d be there every day "
https://twitter.com/crazyclips_/status/1760771444022419692,late but finally he saved that poor soul 
https://twitter.com/POTUS/status/1760812355204592101,"I won't mince words.
 
The overwhelming majority of Palestinians are not Hamas. And Hamas does not represent the Palestinian people.
 
In fact, they're also suffering as a result of Hamas' terrorism. We need to be clear-eyed about that reality."
https://twitter.com/AJEnglish/status/1760997947247120550,Pakistan’s election chaos casts shadow on next IMF deal https://aje.io/suf228
https://twitter.com/AJEnglish/status/1760997947247120550,We voted for Imran khan and now military generals rigging the results to lower his seats
https://twitter.com/AJEnglish/status/1760997947247120550,"People of Pakistan voted for 
@ImranKhanPTI
 but sharif family also known Sicilian mafia with help of establishment/military/deep state has  stolen the  elections and mandate given by Pakistanis to  
@ImranKhanPTI
. Democratic rights of Pakistanis being boldez by the mentioned mafia.…"
https://twitter.com/AJEnglish/status/1760997947247120550,Hired Guns
https://twitter.com/AJEnglish/status/1760997947247120550,"Enemy of Pakistan. Hitler of Pakistan 
Ruling Pakistan at gun point 
25million citizens are slaves at gun points 
Rigged 2024 elections now making his own government 
2024 elections was a fraud just to show the world"
https://twitter.com/ecomEddie/status/1760653751520555324,"Taking action increases your odds of success. That’s why you must be ruthless in creating the future that you want.

Be the architect of your fate."
https://twitter.com/ecomEddie/status/1760653751520555324,"If you got something from this...

1. Follow 
@ecomEddie
 for more
2. Repost this"
https://twitter.com/ecomEddie/status/1760653751520555324,"I’m 33. 

When I was young, I wasted years drinking, smoking, and being a degenerate.

Then I discovered Naval Ravikant and he changed my life forever.

Here are 20 teachings from the wisest person of this century (that will change your life too):"
https://twitter.com/ecomEddie/status/1760653751520555324,"Absolutely resonates. Learning from Naval Ravikant's wisdom has been a game-changer, you did a great job with this thread brother"
https://twitter.com/ecomEddie/status/1760653751520555324,"Thrilled to see you resonate! Thanks for reading, I appreciate the kind words"
https://twitter.com/ecomEddie/status/1760653751520555324,"I was 35 when I read it changed my life, too!

Best ROI of a book imo."
https://twitter.com/ecomEddie/status/1760653751520555324,Agreed
https://twitter.com/ecomEddie/status/1760653751520555324,Naval is a legend. I always come back to his book
https://twitter.com/ecomEddie/status/1760653751520555324,His book has so much to offer
https://twitter.com/ecomEddie/status/1760653751520555324,Finally there's a real photo of this guy.
https://twitter.com/ecomEddie/status/1760653751520555324,Haha
https://twitter.com/ecomEddie/status/1760653751520555324,Naval is the king!
https://twitter.com/ecomEddie/status/1760653751520555324,Totally!
https://twitter.com/ecomEddie/status/1760653751520555324,That's a great summary
https://twitter.com/ecomEddie/status/1760653751520555324,Thank you! Glad you like it
https://twitter.com/ecomEddie/status/1760653751520555324,Everything about this is spot on except your opening line. 33 is still young my dude.
https://twitter.com/ecomEddie/status/1760653751520555324,
https://twitter.com/ecomEddie/status/1760653751520555324,Great Thread 
https://twitter.com/ecomEddie/status/1760653751520555324,Thanks!
https://twitter.com/ecomEddie/status/1760653751520555324,Thats a gold nugget thread eddie. Earned a follower
